age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
67,unknown,divorced,unknown,unknown,yes,no,cellular,sep,wed,220,2,6,2,success,-1.1,94.199,-37.5,0.88,4963.6,yes
38,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,70,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
31,technician,single,university.degree,no,no,no,cellular,aug,mon,249,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
61,management,married,university.degree,no,no,no,cellular,sep,fri,105,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,no
30,admin.,married,high.school,no,no,no,cellular,nov,tue,157,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
50,admin.,married,high.school,unknown,no,no,telephone,may,tue,178,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
48,admin.,divorced,basic.9y,no,no,no,cellular,jul,tue,1424,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
46,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
51,admin.,married,university.degree,no,yes,no,cellular,aug,thu,76,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
24,student,single,high.school,no,yes,no,cellular,may,wed,173,1,999,3,failure,-1.8,93.876,-40.0,0.672,5008.7,no
30,admin.,married,university.degree,no,yes,no,cellular,aug,mon,618,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
27,self-employed,married,university.degree,no,yes,no,telephone,jul,thu,36,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
54,admin.,married,high.school,no,yes,yes,cellular,aug,wed,19,13,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
48,management,married,high.school,no,no,no,cellular,jul,tue,705,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
51,management,married,university.degree,no,no,yes,telephone,nov,fri,13,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
48,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,63,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
47,blue-collar,married,high.school,no,yes,no,cellular,jul,tue,20,18,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,self-employed,single,university.degree,no,no,no,cellular,apr,thu,210,1,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,yes
47,technician,divorced,high.school,no,no,no,cellular,jul,thu,202,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
48,unemployed,married,professional.course,unknown,yes,yes,telephone,nov,fri,83,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
38,self-employed,married,professional.course,no,no,no,cellular,jul,wed,350,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
38,student,single,unknown,no,yes,yes,cellular,aug,tue,158,2,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,no
54,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,110,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
31,blue-collar,married,basic.6y,no,yes,no,cellular,nov,fri,65,3,999,0,nonexistent,-3.4,92.649,-30.1,0.718,5017.5,no
45,management,married,high.school,unknown,yes,no,cellular,aug,wed,228,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
71,self-employed,married,university.degree,no,yes,no,cellular,apr,thu,78,2,5,1,success,-1.8,93.075,-47.1,1.365,5099.1,no
50,housemaid,married,basic.4y,unknown,no,no,cellular,jul,thu,223,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
27,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,324,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
30,blue-collar,single,professional.course,no,no,no,cellular,may,tue,165,1,999,1,failure,-1.8,93.876,-40.0,0.6679999999999999,5008.7,no
33,blue-collar,married,basic.6y,no,no,no,telephone,jul,wed,292,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
39,blue-collar,married,basic.6y,no,no,no,telephone,may,fri,206,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
32,admin.,single,university.degree,no,yes,yes,cellular,aug,mon,326,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
31,management,single,university.degree,no,no,no,cellular,nov,tue,82,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
32,admin.,married,university.degree,no,no,no,telephone,jun,fri,18,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
29,technician,single,professional.course,no,no,no,cellular,aug,mon,165,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
67,retired,married,professional.course,no,no,no,cellular,sep,fri,116,2,999,0,nonexistent,-1.1,94.199,-37.5,0.883,4963.6,no
34,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,311,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38,technician,single,professional.course,no,no,no,cellular,sep,thu,430,4,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
21,student,single,unknown,no,no,no,telephone,jul,thu,250,1,12,1,success,-1.7,94.215,-40.3,0.81,4991.6,yes
34,management,married,university.degree,unknown,yes,no,cellular,may,thu,383,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
29,admin.,single,university.degree,unknown,no,no,cellular,aug,fri,88,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
49,technician,married,professional.course,unknown,yes,no,telephone,jun,wed,429,13,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
41,admin.,married,high.school,no,yes,no,cellular,may,tue,181,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
48,services,married,high.school,no,yes,yes,cellular,jun,tue,217,3,999,0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,no
44,admin.,married,university.degree,no,yes,no,cellular,jun,fri,133,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
34,technician,single,university.degree,no,yes,yes,cellular,jul,tue,113,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
32,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,66,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
53,admin.,married,basic.9y,no,no,no,telephone,may,wed,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
30,services,single,basic.9y,no,yes,no,cellular,jul,wed,22,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,140,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
50,housemaid,married,basic.9y,unknown,unknown,unknown,telephone,may,wed,66,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50,technician,married,professional.course,no,no,no,telephone,may,fri,121,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
37,services,divorced,high.school,no,no,no,cellular,may,thu,36,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
39,unemployed,divorced,basic.9y,unknown,no,no,telephone,jun,fri,638,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
44,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,190,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
47,technician,married,high.school,unknown,yes,no,cellular,aug,fri,152,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
38,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,310,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43,management,married,university.degree,no,no,no,cellular,nov,mon,55,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
32,admin.,married,high.school,no,no,no,telephone,may,mon,70,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
30,services,married,high.school,no,yes,no,cellular,jul,tue,1344,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
60,retired,married,basic.6y,unknown,no,no,cellular,jul,fri,95,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
41,admin.,divorced,high.school,no,yes,no,cellular,aug,fri,174,1,4,3,failure,-1.7,94.027,-38.3,0.905,4991.6,yes
42,management,married,university.degree,no,yes,no,cellular,sep,wed,232,1,3,2,success,-1.1,94.199,-37.5,0.8859999999999999,4963.6,yes
43,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,tue,141,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
36,entrepreneur,married,high.school,no,no,yes,telephone,jun,thu,91,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
38,technician,single,high.school,unknown,yes,yes,cellular,may,thu,754,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
36,technician,single,unknown,no,yes,no,cellular,jul,tue,1046,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
42,blue-collar,single,basic.6y,no,no,no,cellular,may,tue,482,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
32,management,divorced,university.degree,no,no,no,cellular,jul,tue,131,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
25,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,tue,138,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
58,housemaid,married,high.school,unknown,unknown,unknown,telephone,jun,fri,153,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
35,technician,divorced,unknown,no,yes,yes,telephone,may,wed,432,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
58,blue-collar,married,high.school,no,yes,no,telephone,jun,tue,183,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
49,admin.,divorced,high.school,no,no,no,cellular,jul,fri,203,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
49,admin.,married,university.degree,no,yes,no,cellular,may,fri,105,2,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,no
52,admin.,divorced,high.school,no,no,no,cellular,jul,fri,87,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
24,services,single,high.school,no,yes,yes,telephone,jun,mon,183,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
37,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,fri,216,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
39,management,married,university.degree,no,no,no,telephone,may,tue,15,10,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,159,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
73,retired,married,basic.9y,no,no,no,cellular,aug,fri,239,1,15,1,success,-2.9,92.201,-31.4,0.8809999999999999,5076.2,no
44,technician,divorced,basic.9y,unknown,no,no,telephone,may,tue,472,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34,admin.,married,university.degree,no,no,no,telephone,may,tue,184,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
37,admin.,single,university.degree,unknown,yes,yes,cellular,aug,mon,170,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
46,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,209,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
56,admin.,married,university.degree,no,no,yes,cellular,jul,fri,188,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
47,blue-collar,divorced,basic.4y,no,no,yes,telephone,jun,wed,450,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
26,entrepreneur,single,high.school,no,yes,no,cellular,apr,fri,707,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,yes
37,blue-collar,married,basic.9y,no,no,yes,cellular,apr,mon,116,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
34,admin.,married,university.degree,no,yes,no,cellular,may,wed,95,1,999,1,failure,-1.8,92.893,-46.2,1.27,5099.1,no
48,technician,married,professional.course,no,yes,no,cellular,jul,thu,21,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
54,entrepreneur,married,university.degree,no,yes,no,cellular,nov,wed,159,2,4,1,success,-0.1,93.2,-42.0,4.12,5195.8,no
34,technician,married,university.degree,no,yes,no,telephone,may,thu,309,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
43,admin.,married,university.degree,no,no,yes,cellular,aug,tue,209,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
35,services,married,high.school,unknown,yes,no,cellular,may,tue,31,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
56,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,thu,135,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
34,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,fri,47,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
24,student,single,high.school,no,no,yes,cellular,apr,thu,157,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
37,admin.,married,high.school,no,yes,no,cellular,may,thu,290,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
33,entrepreneur,single,university.degree,no,no,no,cellular,may,thu,197,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
36,admin.,married,university.degree,no,yes,no,cellular,apr,thu,970,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
82,retired,married,university.degree,no,yes,no,cellular,oct,tue,526,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,no
31,technician,married,high.school,no,no,no,cellular,aug,fri,171,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,technician,married,university.degree,no,no,yes,cellular,nov,wed,234,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
38,technician,married,professional.course,no,no,yes,cellular,mar,thu,196,2,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,yes
33,housemaid,married,high.school,no,no,no,telephone,oct,tue,37,1,999,0,nonexistent,-0.1,93.798,-40.4,4.968,5195.8,yes
32,blue-collar,married,basic.4y,no,no,no,cellular,sep,wed,830,2,999,0,nonexistent,-1.1,94.199,-37.5,0.88,4963.6,yes
30,unknown,married,professional.course,no,yes,no,cellular,may,mon,359,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
33,management,married,university.degree,no,no,yes,cellular,nov,wed,113,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
51,admin.,married,university.degree,no,yes,no,cellular,aug,thu,119,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
28,self-employed,single,university.degree,no,yes,no,telephone,mar,fri,124,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,no
21,student,single,high.school,no,yes,no,cellular,apr,mon,110,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
46,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,394,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
33,self-employed,single,university.degree,no,no,no,telephone,aug,wed,79,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
31,technician,single,high.school,no,yes,no,cellular,apr,fri,596,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,no
50,technician,married,high.school,no,yes,no,cellular,dec,mon,229,1,999,1,failure,-3.0,92.713,-33.0,0.7170000000000001,5023.5,yes
48,services,divorced,high.school,no,yes,no,cellular,jul,mon,200,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
42,admin.,single,university.degree,no,no,no,telephone,jun,fri,298,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
25,admin.,single,high.school,no,no,no,telephone,may,fri,128,8,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
29,technician,single,professional.course,no,yes,no,cellular,aug,thu,126,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
47,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,2769,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,yes
33,admin.,married,high.school,no,no,yes,telephone,may,mon,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37,admin.,married,high.school,no,yes,yes,cellular,nov,mon,272,1,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,no
41,technician,single,professional.course,no,unknown,unknown,cellular,nov,mon,108,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
58,retired,married,high.school,no,yes,no,cellular,nov,thu,125,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
40,technician,married,professional.course,no,yes,no,cellular,may,tue,211,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
32,blue-collar,married,professional.course,no,yes,no,cellular,may,thu,260,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
44,technician,married,professional.course,no,no,no,cellular,nov,wed,68,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
47,technician,divorced,professional.course,unknown,no,no,telephone,may,wed,348,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
48,technician,married,university.degree,unknown,no,no,cellular,aug,fri,109,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
35,admin.,married,high.school,no,yes,no,telephone,may,thu,52,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
42,self-employed,married,basic.4y,unknown,yes,no,cellular,aug,thu,52,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
33,admin.,married,university.degree,no,yes,no,cellular,nov,thu,240,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
40,technician,single,university.degree,no,yes,no,telephone,aug,wed,554,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
45,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,295,1,999,0,nonexistent,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
52,admin.,married,basic.9y,no,yes,no,cellular,aug,thu,82,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
36,technician,single,professional.course,no,yes,no,telephone,nov,tue,34,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
24,management,married,university.degree,no,yes,no,telephone,may,thu,921,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
55,technician,married,university.degree,no,yes,no,telephone,may,thu,197,9,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
40,technician,married,basic.9y,no,no,no,telephone,nov,wed,319,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
49,management,married,university.degree,no,no,no,cellular,nov,fri,1036,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
36,services,single,professional.course,no,yes,no,cellular,may,wed,112,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
33,housemaid,married,university.degree,no,no,no,cellular,jun,tue,224,1,999,0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,yes
44,blue-collar,single,basic.4y,no,yes,no,telephone,jun,tue,159,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
35,housemaid,single,basic.4y,unknown,unknown,unknown,cellular,nov,wed,316,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
36,technician,divorced,basic.9y,no,yes,no,cellular,jul,wed,497,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
38,self-employed,married,university.degree,no,yes,no,cellular,jul,thu,915,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
38,technician,single,university.degree,no,no,no,telephone,may,tue,1015,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes
52,unemployed,single,basic.4y,no,yes,no,cellular,may,fri,169,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,no
32,technician,married,professional.course,no,no,no,telephone,may,wed,147,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
33,blue-collar,married,basic.4y,no,yes,yes,telephone,may,wed,220,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
35,admin.,divorced,high.school,no,yes,no,cellular,may,mon,88,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
51,entrepreneur,divorced,unknown,no,yes,no,telephone,may,tue,141,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
44,services,divorced,high.school,no,no,no,cellular,jul,fri,238,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
38,admin.,single,basic.9y,no,no,no,telephone,may,fri,353,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50,self-employed,single,basic.9y,no,no,no,cellular,apr,thu,399,2,999,1,failure,-1.8,93.075,-47.1,1.483,5099.1,no
35,management,single,high.school,no,yes,yes,cellular,may,fri,130,2,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
54,management,married,university.degree,unknown,no,yes,cellular,apr,mon,1817,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
34,unknown,married,basic.4y,no,no,yes,cellular,apr,fri,83,2,999,0,nonexistent,-1.8,93.075,-47.1,1.4,5099.1,no
38,technician,single,professional.course,unknown,yes,no,telephone,jun,fri,111,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
50,services,single,high.school,no,no,no,cellular,jul,wed,81,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
50,technician,married,professional.course,no,yes,no,telephone,may,fri,1003,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
52,admin.,single,unknown,unknown,no,no,cellular,may,wed,321,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
49,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,813,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
40,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,thu,123,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
56,blue-collar,married,basic.4y,unknown,yes,no,cellular,dec,tue,280,3,6,1,success,-3.0,92.713,-33.0,0.715,5023.5,yes
53,services,unknown,unknown,no,yes,no,telephone,jun,tue,382,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,blue-collar,married,basic.9y,no,no,yes,telephone,jun,wed,920,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes
53,admin.,single,high.school,no,no,no,telephone,jun,thu,446,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
50,admin.,married,university.degree,no,no,yes,cellular,aug,thu,460,1,15,2,failure,-2.9,92.201,-31.4,0.8290000000000001,5076.2,yes
32,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,83,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,admin.,single,university.degree,no,yes,yes,cellular,may,wed,163,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
